Timestamp,SFPS,FT,CFPS,19b10851-b993-4a0c-b579-af161a312e8e,9db3c29c-cab8-4641-8a47-daac8dd09a01,3d8b1212-21e2-47b7-805e-cec0e7cbc1ee
2014.05.11-19.12.59,55,40,0,0,0
2014.05.11-19.13.00,55,40,0,0,0
2014.05.11-19.13.01,55,40,0,0,0
2014.05.11-19.13.02,55,40,0,0,0
2014.05.11-19.13.03,55,40,0,0,0
2014.05.11-19.13.04,54,42,0,0,0
2014.05.11-19.13.05,54,42,0,0,0
2014.05.11-19.13.06,54,42,0,0,0
2014.05.11-19.13.07,55,41.33333,0,0,0
2014.05.11-19.13.08,55,41.33333,0,0,0
2014.05.11-19.13.09,55,41.33333,0,0,0
2014.05.11-19.13.10,55,42.66667,0,0,0
2014.05.11-19.13.11,55,42.66667,0,0,0
2014.05.11-19.13.12,55,42.66667,0,0,0
2014.05.11-19.13.13,55,43.33333,0,0,0
2014.05.11-19.13.14,55,43.33333,0,0,0
2014.05.11-19.13.15,55,43.33333,106,35,43
2014.05.11-19.13.16,54,38.33333,90,65,86
2014.05.11-19.13.17,54,38.33333,117,80,92
2014.05.11-19.13.18,54,38.33333,163,86,186
2014.05.11-19.13.19,49,160.3333,153,86,199
2014.05.11-19.13.20,49,160.3333,145,86,208
2014.05.11-19.13.21,49,160.3333,141,87,200
2014.05.11-19.13.22,55,36,141,87,211
2014.05.11-19.13.23,55,36,131,86,211
2014.05.11-19.13.24,55,36,144,87,196
2014.05.11-19.13.25,55,45,141,80,210
2014.05.11-19.13.26,55,45,145,81,209
2014.05.11-19.13.27,55,45,141,85,201
2014.05.11-19.13.28,54,39,150,82,186
2014.05.11-19.13.29,54,39,145,79,189
2014.05.11-19.13.30,54,39,143,81,194
2014.05.11-19.13.31,55,41,140,83,193
2014.05.11-19.13.32,55,41,138,84,197
2014.05.11-19.13.33,55,41,136,81,201
2014.05.11-19.13.34,55,33.33333,132,83,202
2014.05.11-19.13.35,55,33.33333,137,81,196
2014.05.11-19.13.36,55,33.33333,135,84,185
2014.05.11-19.13.37,54,34.33333,145,92,142
2014.05.11-19.13.38,54,34.33333,142,85,131
2014.05.11-19.13.39,54,34.33333,134,86,199
2014.05.11-19.13.40,55,38.66667,136,84,185
2014.05.11-19.13.41,55,38.66667,139,84,190
2014.05.11-19.13.42,55,38.66667,131,87,202
2014.05.11-19.13.43,55,35,136,82,191
2014.05.11-19.13.44,55,35,136,81,192
2014.05.11-19.13.45,55,35,151,75,181
2014.05.11-19.13.46,54,39.33333,150,72,178
2014.05.11-19.13.47,54,39.33333,147,72,179
2014.05.11-19.13.48,54,39.33333,117,86,185
2014.05.11-19.13.49,55,36.66667,0,0,0
2014.05.11-19.13.50,55,36.66667,129,79,177
2014.05.11-19.13.51,55,36.66667,134,80,177
2014.05.11-19.13.52,55,34.66667,126,75,180
2014.05.11-19.13.53,55,34.66667,127,83,180
2014.05.11-19.13.54,55,34.66667,110,79,187
2014.05.11-19.13.55,54,32.66667,126,85,191
2014.05.11-19.13.56,54,32.66667,119,76,187
2014.05.11-19.13.57,54,32.66667,105,86,196
2014.05.11-19.13.58,55,41.66667,111,69,218
2014.05.11-19.13.59,55,41.66667,97,77,196
2014.05.11-19.14.00,55,41.66667,95,71,213
2014.05.11-19.14.01,54,31.33333,91,72,220
2014.05.11-19.14.02,54,31.33333,108,71,200
2014.05.11-19.14.03,54,31.33333,109,68,199
2014.05.11-19.14.04,55,35,107,71,177
2014.05.11-19.14.05,55,35,97,72,184
2014.05.11-19.14.06,55,35,106,73,179
2014.05.11-19.14.07,55,50.33333,105,69,185
2014.05.11-19.14.08,55,50.33333,101,70,189
2014.05.11-19.14.09,55,50.33333,90,67,184
2014.05.11-19.14.10,54,34,99,68,194
2014.05.11-19.14.11,54,34,80,66,213
2014.05.11-19.14.12,54,34,97,63,216
2014.05.11-19.14.13,55,46.66667,86,59,211
2014.05.11-19.14.14,55,46.66667,71,56,187
2014.05.11-19.14.15,55,46.66667,66,49,168
2014.05.11-19.14.16,55,35,66,48,201
2014.05.11-19.14.17,55,35,64,58,201
2014.05.11-19.14.18,55,35,57,52,209
2014.05.11-19.14.19,54,102.6667,65,53,181
2014.05.11-19.14.20,54,102.6667,80,43,110
2014.05.11-19.14.21,54,102.6667,123,40,30
2014.05.11-19.14.22,55,129,112,52,55
2014.05.11-19.14.23,55,129,144,42,55
2014.05.11-19.14.24,55,129,123,46,48
2014.05.11-19.14.25,55,138,53,43,95
2014.05.11-19.14.26,55,138,47,40,113
2014.05.11-19.14.27,55,138,53,37,94
2014.05.11-19.14.28,54,112,48,42,79
2014.05.11-19.14.29,54,112,32,41,74
2014.05.11-19.14.30,54,112,34,54,108
2014.05.11-19.14.31,55,131.3333,66,95,87
2014.05.11-19.14.32,55,131.3333,73,107,143
2014.05.11-19.14.33,55,131.3333,119,130,155
2014.05.11-19.14.34,54,119,102,121,179
2014.05.11-19.14.35,54,119,131,150,186
2014.05.11-19.14.36,54,119,68,116,191
2014.05.11-19.14.37,55,116.6667,89,106,161
2014.05.11-19.14.38,55,116.6667,89,98,153
2014.05.11-19.14.39,55,116.6667,92,94,165
2014.05.11-19.14.40,55,123.3333,85,88,159
2014.05.11-19.14.41,55,123.3333,80,89,155
2014.05.11-19.14.42,55,123.3333,88,81,158
2014.05.11-19.14.43,55,117.3333,51,73,94
2014.05.11-19.14.44,55,117.3333,90,66,64
2014.05.11-19.14.45,55,117.3333,114,73,77
2014.05.11-19.14.46,54,114.3333,133,90,96
2014.05.11-19.14.47,54,114.3333,114,97,100
2014.05.11-19.14.48,54,114.3333,117,101,110
2014.05.11-19.14.49,55,101,110,83,110
2014.05.11-19.14.50,55,101,104,87,94
2014.05.11-19.14.51,55,101,103,79,108
2014.05.11-19.14.52,50,205,83,59,55
2014.05.11-19.14.53,50,205,133,91,95
2014.05.11-19.14.54,50,205,121,86,93
2014.05.11-19.14.55,54,107.3333,127,104,116
2014.05.11-19.14.56,54,107.3333,117,107,134
2014.05.11-19.14.57,54,107.3333,150,114,133
2014.05.11-19.14.58,55,133.6667,95,114,127
2014.05.11-19.14.59,55,133.6667,110,76,114
2014.05.11-19.15.00,55,133.6667,115,91,124
2014.05.11-19.15.01,54,107,99,87,136
2014.05.11-19.15.02,54,107,82,87,146
2014.05.11-19.15.03,54,107,115,88,139
2014.05.11-19.15.04,55,118,112,80,121
2014.05.11-19.15.05,55,118,123,66,121
2014.05.11-19.15.06,55,118,122,84,121
2014.05.11-19.15.07,55,108.6667,138,88,113
2014.05.11-19.15.08,55,108.6667,134,91,108
2014.05.11-19.15.09,55,108.6667,127,82,119
2014.05.11-19.15.10,55,122.3333,117,76,124
2014.05.11-19.15.11,55,122.3333,119,98,133
2014.05.11-19.15.12,55,122.3333,140,102,139
2014.05.11-19.15.13,54,146.6667,0,0,0
2014.05.11-19.15.14,54,146.6667,0,0,0
2014.05.11-19.15.15,54,146.6667,0,0,0
2014.05.11-19.15.16,55,136.3333,130,93,135
2014.05.11-19.15.17,55,136.3333,163,93,134
2014.05.11-19.15.18,55,136.3333,145,81,147
2014.05.11-19.15.19,55,153.3333,155,87,142
2014.05.11-19.15.20,55,153.3333,147,97,124
2014.05.11-19.15.21,55,153.3333,136,97,137
2014.05.11-19.15.22,54,131.3333,136,82,143
2014.05.11-19.15.23,54,131.3333,100,86,137
2014.05.11-19.15.24,54,131.3333,144,83,139
2014.05.11-19.15.25,55,138,113,81,150
2014.05.11-19.15.26,55,138,94,72,149
2014.05.11-19.15.27,55,138,75,64,108
2014.05.11-19.15.28,54,123.6667,71,63,73
2014.05.11-19.15.29,54,123.6667,79,57,79
2014.05.11-19.15.30,54,123.6667,80,69,92
2014.05.11-19.15.31,55,136.6667,72,89,121
2014.05.11-19.15.32,55,136.6667,84,78,102
2014.05.11-19.15.33,55,136.6667,51,70,61
2014.05.11-19.15.34,55,185,63,42,51
2014.05.11-19.15.35,55,185,69,60,56
2014.05.11-19.15.36,55,185,82,79,80
2014.05.11-19.15.37,55,152.3333,95,67,79
2014.05.11-19.15.38,55,152.3333,64,81,91
2014.05.11-19.15.39,55,152.3333,91,87,106
2014.05.11-19.15.40,54,167.3333,110,95,149
2014.05.11-19.15.41,54,167.3333,130,81,134
2014.05.11-19.15.42,54,167.3333,133,102,126
2014.05.11-19.15.43,55,164.6667,135,93,115
2014.05.11-19.15.44,55,164.6667,126,98,129
2014.05.11-19.15.45,55,164.6667,92,80,99
2014.05.11-19.15.46,55,182.3333,73,62,51
2014.05.11-19.15.47,55,182.3333,111,111,94
2014.05.11-19.15.48,55,182.3333,119,115,95
2014.05.11-19.15.49,54,147.6667,163,113,99
2014.05.11-19.15.50,54,147.6667,138,123,93
2014.05.11-19.15.51,54,147.6667,153,110,95
